source,repository.name,repository.full_name,repository.html_url,repository.description,included,reason,reason_other
GitHub API,NHANES_PCA_and_Clustering,durg3sh10/NHANES_PCA_and_Clustering,https://github.com/durg3sh10/NHANES_PCA_and_Clustering,We will take this dataset to understand how we analyze high-dimensional data. This dataset has nearly 200 features and we will put in action PCA and some clustering techniques to visualize insights from the dataset.,0,not_ema,
GitHub API,gitprint,libao3128/gitprint,https://github.com/libao3128/gitprint,,0,not_ema,
GitHub API,code-samples,snowkidind/code-samples,https://github.com/snowkidind/code-samples,Collection of code to provide examples of the things I have done,0,not_ema,
GitHub API,awesome-coronavirus,soroushchehresa/awesome-coronavirus,https://github.com/soroushchehresa/awesome-coronavirus,🦠  Huge collection of useful projects and resources for COVID-19 (2019 novel Coronavirus),1,,
GitHub API,DigitalPhenotypingVIP,ZhengsenF/DigitalPhenotypingVIP,https://github.com/ZhengsenF/DigitalPhenotypingVIP,,1,,
GitHub API,OpenDPMH,jeancomp/OpenDPMH,https://github.com/jeancomp/OpenDPMH,Framework to Facilitate the Development of Digital Phenotyping Applications,1,,
GitHub API,CCU013_01_ENG-COVID-19_event_phenotyping,BHFDSC/CCU013_01_ENG-COVID-19_event_phenotyping,https://github.com/BHFDSC/CCU013_01_ENG-COVID-19_event_phenotyping,COVID-19 trajectories among 57 million adults in England: a cohort study using electronic health records,1,,
GitHub API,REP-ASCA,RYCKEWAERT/REP-ASCA,https://github.com/RYCKEWAERT/REP-ASCA,Reduction of repeatability error for Analysis of variance-Simultaneous Component Analysis (REP-ASCA),,not_ema,
GitHub API,Apple-Detection-Data-Challenge,DocZineAIP/Apple-Detection-Data-Challenge,https://github.com/DocZineAIP/Apple-Detection-Data-Challenge,This project was build to invite all interested people in computer vision to solve a real life problem during automation of detection (multiscaling),0,not_ema,
GitHub API,digital-lodging,singhdj2/digital-lodging,https://github.com/singhdj2/digital-lodging,R scripts and supporting data for phenomics enabled genetic dissection of lodging in wheat,0,not_ema,
GitHub API,Global-Wheat-Detection-From-University-of-Saskatchewan,reddyprasade/Global-Wheat-Detection-From-University-of-Saskatchewan,https://github.com/reddyprasade/Global-Wheat-Detection-From-University-of-Saskatchewan,"Global WHEAT Dataset is the first large-scale dataset for wheat head detection from field optical images. It included a very large range of cultivars from differents continents. Wheat is a staple crop grown all over the world and consequently interest in wheat phenotyping spans the globe. Therefore, it is important that models developed for wheat phenotyping, such as wheat head detection networks, generalize between different growing environments around the world.",0,not_ema,
GitHub API,Intro_to_digital_agro,mishagrol/Intro_to_digital_agro,https://github.com/mishagrol/Intro_to_digital_agro,,0,not_ema,
GitHub API,beiwe_missing_data,mkiang/beiwe_missing_data,https://github.com/mkiang/beiwe_missing_data,Sociodemographic Characteristics of Missing Data in Digital Phenotyping,1,,
GitHub API,phenome2020-workshop,danforthcenter/phenome2020-workshop,https://github.com/danforthcenter/phenome2020-workshop,Phenome 2020 Digital Phenotyping workshop materials,1,,
GitHub API,ST_book_chapter,FridleyLab/ST_book_chapter,https://github.com/FridleyLab/ST_book_chapter,"A primer on pre-processing, visualization, clustering, and phenotyping of barcode-based spatial transcriptomics data (from the book ""Statistical Genomics"") – Code to generate images in the the chapter",0,not_ema,
GitHub API,checkmyplant,apoptosus/checkmyplant,https://github.com/apoptosus/checkmyplant,Flask site monitoring my houseplant's condition,0,not_ema,
GitHub API,apple_watch_data_analysis,raviolli77/apple_watch_data_analysis,https://github.com/raviolli77/apple_watch_data_analysis,Repo to supplement the rfordatascience community talk ,0,not_ema,
GitHub API,LAMP-core-ios,BIDMCDigitalPsychiatry/LAMP-core-ios,https://github.com/BIDMCDigitalPsychiatry/LAMP-core-ios,Core scaffolding for digital phenotyping apps with reactive user interfaces. (iOS),1,,
GitHub API,easy-rfp,lab1055/easy-rfp,https://github.com/lab1055/easy-rfp,,0,not_ema,
GitHub API,Harvard-Project-Digital-Phenotyping,silviodaniel/Harvard-Project-Digital-Phenotyping,https://github.com/silviodaniel/Harvard-Project-Digital-Phenotyping,"Working with JP Onnela and Patrick Staples on this project to analyze daily health behaviors through smartphone data. This can help to better understand and predict worsening conditions among patients with mental illness, like schizophrenia and depression. It has been found that this understanding can predict and prevent hospitalizations a few days before it occurs.",1,,
GitHub API,Digital-Phenotyping-in-DIAMANTE,kiatkai96/Digital-Phenotyping-in-DIAMANTE,https://github.com/kiatkai96/Digital-Phenotyping-in-DIAMANTE,FYP Project,1,,
GitHub API,DPNewStudents,lowellh315/DPNewStudents,https://github.com/lowellh315/DPNewStudents,"This repository has the notebooks for new students to learn about pandas, the student life dataset, and machine learning",0,not_ema,
GitHub API,CCU002_01,BHFDSC/CCU002_01,https://github.com/BHFDSC/CCU002_01,CVD-COVID-UK project: SARS-CoV-2 infection and risk of major vascular events,0,not_ema,
GitHub API,3D-Sorghum-Inflorescence,maoli0923/3D-Sorghum-Inflorescence,https://github.com/maoli0923/3D-Sorghum-Inflorescence,,0,not_ema,
GitHub API,digital-phenotyping,code0707/digital-phenotyping,https://github.com/code0707/digital-phenotyping,,1,,
GitHub API,Honor-Thesis_friends-family,zilto/Honor-Thesis_friends-family,https://github.com/zilto/Honor-Thesis_friends-family,Predict next-day stress and happiness level using smartphone sensor data,1,,
GitHub API,agri-image,oceam/agri-image,https://github.com/oceam/agri-image,image processing for agriculture,0,not_ema,
GitHub API,digital-phenotyping,bingx1/digital-phenotyping,https://github.com/bingx1/digital-phenotyping,Year long masters advanced software project for SWEN90013 @ the University of Melbourne,1,,
GitHub API,OpenHAC,chags1313/OpenHAC,https://github.com/chags1313/OpenHAC,"A video analysis platform for digital biomarker extraction, analysis, and exploration with tools to build, assess, and deploy machine learning classifiers. ",0,not_ema_framework,
GitHub API,tutoring,munamomo/tutoring,https://github.com/munamomo/tutoring,Tutorial ML applied in Digital Health,0,not_ema,
GitHub API,PhenomeForce,phenome-force/PhenomeForce,https://github.com/phenome-force/PhenomeForce,"This group is a platform imagined as an interactive “ metabolic network ”, where the nodes represent the different areas of plant phenomics applications, along with their sub-communities of experts. The main purpose is to provide all the knowledge essential to plan and start your own project of plant phenomics, making phenomics easy for everybody.",0,not_ema,
GitHub API,forest,onnela-lab/forest,https://github.com/onnela-lab/forest,Forest is a library for analyzing smartphone-based high-throughput digital phenotyping data,0,not_ema_framework,
GitHub API,HyperspectralAnalysisIntroduction,GatorSense/HyperspectralAnalysisIntroduction,https://github.com/GatorSense/HyperspectralAnalysisIntroduction,Brief Introduction to Hyperspectral Image Analysis - Jupyter Notebook ,0,not_ema,
GitHub API,beiwe,onnela-lab/beiwe,https://github.com/onnela-lab/beiwe,Beiwe is a smartphone-based digital phenotyping research platform.,1,,
GitHub API,3dmcap,thsant/3dmcap,https://github.com/thsant/3dmcap,3-Demeter Capture is a tool for building 3-D point clouds from images,0,not_ema,
GitHub API,UAV-crop-analyzer,UPOL-Plant-phenotyping-research-group/UAV-crop-analyzer,https://github.com/UPOL-Plant-phenotyping-research-group/UAV-crop-analyzer,,0,not_ema,
GitHub API,phenopype,phenopype/phenopype,https://github.com/phenopype/phenopype,A phenotyping pipeline for Python,1,,
GitHub API,3D-Sorghum-Inflorescence,Topp-Roots-Lab/3D-Sorghum-Inflorescence,https://github.com/Topp-Roots-Lab/3D-Sorghum-Inflorescence,,0,not_ema,
GitHub API,deep-computational-phenotyping-papers,RigautAntoine/deep-computational-phenotyping-papers,https://github.com/RigautAntoine/deep-computational-phenotyping-papers,"An attempted survey of the current state of Computational Phenotyping, i.e. the use of deep learning for extracting insight from large Electronic Health Records",1,,
GitHub API,CCU029_01,BHFDSC/CCU029_01,https://github.com/BHFDSC/CCU029_01,COVID-IMPACT project: Hospital admissions linked to SARS-CoV-2 infection in children: a cohort study of 3.2 million first ascertained infections in England,0,not_ema,
GitHub API,fractalgenetics,ImperialCollegeLondon/fractalgenetics,https://github.com/ImperialCollegeLondon/fractalgenetics,Analysis of the genomic architecture and functional role of myocardial trabeculae,0,not_ema,
GitHub API,loinc2hpo,monarch-initiative/loinc2hpo,https://github.com/monarch-initiative/loinc2hpo,Java library to map LOINC-encoded test results to Human Phenotype Ontology,0,not_ema,
GitHub API,CCU003_01,BHFDSC/CCU003_01,https://github.com/BHFDSC/CCU003_01,CVD-COVID-UK project: A retrospective cohort study measured predicting and validating the impact of the COVID-19 pandemic in individuals with chronic kidney disease,0,not_ema,
GitHub API,Beiwe-Analysis,onnela-lab/Beiwe-Analysis,https://github.com/onnela-lab/Beiwe-Analysis,Beiwe is a smartphone-based digital phenotyping research platform. This repository contains some data analysis code.,1,,
GitHub API,carp.client-fastAPI,cph-cachet/carp.client-fastAPI,https://github.com/cph-cachet/carp.client-fastAPI,"This is a sample project that provides all existing endpoints to communicate with the [CARP Webservices API](https://carp.cachet.dk) platform using the async framework, namely [FastAPI](http://fastapi.tiangolo.com).",0,not_ema,
GitHub API,awesome-agriculture,brycejohnston/awesome-agriculture,https://github.com/brycejohnston/awesome-agriculture,"Open source technology for agriculture, farming, and gardening",0,not_ema,
GitHub API,threelevel,ToreWentzel-Larsen/threelevel,https://github.com/ToreWentzel-Larsen/threelevel,,0,not_ema,
GitHub API,CCU003_03,BHFDSC/CCU003_03,https://github.com/BHFDSC/CCU003_03,CVD-COVID-UK project: Using national electronic health records for pandemic preparedness: validation of a parsimonious model for predicting excess COVID-19 deaths,0,not_ema,
GitHub API,CCU002_02,BHFDSC/CCU002_02,https://github.com/BHFDSC/CCU002_02,CVD-COVID-UK project: SARS-CoV-2 vaccination and risk of venous thromboembolism and arterial thrombotic events,0,not_ema,
GitHub API,NeuroneLabISASI.github.io,NeuroneLabISASI/NeuroneLabISASI.github.io,https://github.com/NeuroneLabISASI/NeuroneLabISASI.github.io,Research Repository NeuroneLab-ISASI (Italy),0,not_ema,
GitHub API,tutorials,singhdj2/tutorials,https://github.com/singhdj2/tutorials,My tutorials on data wrangling and modeling.,0,not_ema,
GitHub API,Plugin,jeancomp/Plugin,https://github.com/jeancomp/Plugin,Plugin: application that makes up the OpenDP framework.,0,not_ema,
GitHub API,carp.client-api-flask,cph-cachet/carp.client-api-flask,https://github.com/cph-cachet/carp.client-api-flask,"This is a sample project that provides all existing endpoints to communicate with the [CARP Webservices API](https://carp.cachet.dk) platform using the async framework, namely [FastAPI](http://fastapi.tiangolo.com).",0,not_ema,
GitHub API,beiwe-backend,onnela-lab/beiwe-backend,https://github.com/onnela-lab/beiwe-backend,Beiwe is a smartphone-based digital phenotyping research platform. This is the Beiwe backend code,1,,
GitHub API,data-publication,terraref/data-publication,https://github.com/terraref/data-publication,Just the content going to Dryad,0,not_ema,
GitHub API,HES-birth-cohorts,UCL-CHIG/HES-birth-cohorts,https://github.com/UCL-CHIG/HES-birth-cohorts,Description of methods for developing birth cohorts in Hospital Episode Statistics ,0,not_ema,
GitHub API,Karthick-840,Karthick-840/Karthick-840,https://github.com/Karthick-840/Karthick-840,Config files for my GitHub profile.,0,not_ema,
GitHub API,website,artificialnouveau/website,https://github.com/artificialnouveau/website,,0,not_ema,
GitHub API,carrotsweeper,jbustamante35/carrotsweeper,https://github.com/jbustamante35/carrotsweeper,Pipeline to extract contours from images and run PCA analysis,0,not_ema,
GitHub API,ehr2HPO.prj,data2health/ehr2HPO.prj,https://github.com/data2health/ehr2HPO.prj,Conversion of EHR data (such as LOINC) to HPO codes,0,not_ema,
GitHub API,CCU004_02,BHFDSC/CCU004_02,https://github.com/BHFDSC/CCU004_02,CVD-COVID-UK project: Prediction of stroke and COVID-19 death using deep learning and sequential medical histories in a nationwide atrial fibrillation cohort,0,not_ema,
GitHub API,EntropyMasker,CirculatoryHealth/EntropyMasker,https://github.com/CirculatoryHealth/EntropyMasker,A fully automated approach for separating foreground (tissue) and background in bright-field microscopic whole-slide images of (immuno)histologically stained samples.,0,not_ema,
GitHub API,cv,zimolzak/cv,https://github.com/zimolzak/cv,Curriculum vitae. I like my cv.sty LaTeX file.,0,not_ema,
GitHub API,awesome-indoor-farming,csmsx/awesome-indoor-farming,https://github.com/csmsx/awesome-indoor-farming,"A curated list of awesome dataset, technologies, companies, and media about Indoor Farming.",0,not_ema,
GitHub API,data-system,Salk-Harnessing-Plants-Initiative/data-system,https://github.com/Salk-Harnessing-Plants-Initiative/data-system,"The main Salk HPI Data System for tracking plants and their phenotypic data in the lab, greenhouse, and field. Integrates with QR code tracking. Makes querying past experiments (+ images, etc.) and environmental data easier.",0,not_ema,
GitHub API,SeedCoatColor,seninfobio/SeedCoatColor,https://github.com/seninfobio/SeedCoatColor,,0,not_ema,
GitHub API,Awesome-Precision-Agriculture,px39n/Awesome-Precision-Agriculture,https://github.com/px39n/Awesome-Precision-Agriculture,"Advancement of UAV, deep Learning and cutting edged technologies and papers in Precision Agriculture. ",0,not_ema,
GitHub API,Awesome-Machine-Learning-in-Biomedical-Healthcare-Imaging,XindiWu/Awesome-Machine-Learning-in-Biomedical-Healthcare-Imaging,https://github.com/XindiWu/Awesome-Machine-Learning-in-Biomedical-Healthcare-Imaging,"A list of awesome selected resources towards the application of machine learning in Biomedical/Healthcare Imaging, inspired by",1,,
GitHub API,pyfao56,kthorp/pyfao56,https://github.com/kthorp/pyfao56,A Python implementation of the FAO-56 dual crop coefficient approach for crop water use estimation and irrigation scheduling,0,not_ema,
GitHub API,tscfat,ArgonSilicon/tscfat,https://github.com/ArgonSilicon/tscfat,,0,not_ema,
GitHub API,BraPolar,abelgonzalez/BraPolar,https://github.com/abelgonzalez/BraPolar,"BraPolar is an Android m-Health for remote monitoring patients with Bipolar Affective Disorder, presenting real-time mood and behavior fluctuations in participants through interaction with their mobile devices. ",1,,
GitHub API,awesome-biological-image-analysis,hallvaaw/awesome-biological-image-analysis,https://github.com/hallvaaw/awesome-biological-image-analysis,"A curated list of softwares, tools, pipelines, plugins etc. for image analysis related to biological questions.",1,,
GitHub API,zECG_base,tvyduo/zECG_base,https://github.com/tvyduo/zECG_base,Repository for zebrafish ECG traces generated from Duong et. al. (2021),0,not_ema,
GitHub API,bioimage-search,aws-samples/bioimage-search,https://github.com/aws-samples/bioimage-search,,0,not_ema,
GitHub API,Medical-Datasets-for-Machine-Learning,QQQHY/Medical-Datasets-for-Machine-Learning,https://github.com/QQQHY/Medical-Datasets-for-Machine-Learning,Medical Datasets for Machine Learning 机器学习医学数据,0,not_ema,
GitHub API,3d-root-crown-analysis-pipeline,Topp-Roots-Lab/3d-root-crown-analysis-pipeline,https://github.com/Topp-Roots-Lab/3d-root-crown-analysis-pipeline,A pipeline to process 3-D volumes (.raw) of maize root crowns,0,not_ema,
GitHub API,docs,GCSP-BDSI/docs,https://github.com/GCSP-BDSI/docs,,0,not_ema,
GitHub API,aradeepopsis,phue/aradeepopsis,https://github.com/phue/aradeepopsis,,0,not_ema,
GitHub API,Articles-on-AI-in-Healthcare,mayuresh12345/Articles-on-AI-in-Healthcare,https://github.com/mayuresh12345/Articles-on-AI-in-Healthcare,,0,not_ema,
GitHub API,aradeepopsis,Gregor-Mendel-Institute/aradeepopsis,https://github.com/Gregor-Mendel-Institute/aradeepopsis,"A versatile, fully open-source pipeline to extract phenotypic measurements from plant images",0,not_ema,
GitHub API,maize,georginaehemba/maize,https://github.com/georginaehemba/maize,,0,not_ema,
GitHub API,PARC,ShobiStassen/PARC,https://github.com/ShobiStassen/PARC,,0,not_ema,
GitHub API,awesome-metadata,stevetsa/awesome-metadata,https://github.com/stevetsa/awesome-metadata,"A list of resources for metadata tools, standards and/or development",0,not_ema,
GitHub API,healthcare_ml,isaacmg/healthcare_ml,https://github.com/isaacmg/healthcare_ml,A curated list of ML|NLP resources for healthcare.,0,not_ema,
GitHub API,SurvivalAnalysisPapers,shi-ang/SurvivalAnalysisPapers,https://github.com/shi-ang/SurvivalAnalysisPapers,A list of papers/resources in Survival Analysis that we have read or would like to read.,0,not_ema,
GitHub API,awesome-ehr-deeplearning,hurcy/awesome-ehr-deeplearning,https://github.com/hurcy/awesome-ehr-deeplearning,"Curated list of awesome papers for electronic health records(EHR) mining, machine learning, and deep learning.",0,not_ema_framework,
GitHub API,Heathcare_ML,Debajyoti2040/Heathcare_ML,https://github.com/Debajyoti2040/Heathcare_ML,,0,not_ema,
GitHub API,SRA,christianabbet/SRA,https://github.com/christianabbet/SRA,,0,not_ema,
GitHub API,test,bbbrz/test,https://github.com/bbbrz/test,testing org mode and markdown,0,not_ema,
GitHub API,Transient_Oscillation_Dynamics_Toolbox,preraulab/Transient_Oscillation_Dynamics_Toolbox,https://github.com/preraulab/Transient_Oscillation_Dynamics_Toolbox,Transient Oscillation Dynamics Toolbox v1.0 - Prerau Laboratory (sleepEEG.org),0,not_ema,
GitHub API,AMLD2020,smyth7/AMLD2020,https://github.com/smyth7/AMLD2020,Applied ML Days 2020,0,not_ema,
GitHub API,X-is-all-you-need,vinayprabhu/X-is-all-you-need,https://github.com/vinayprabhu/X-is-all-you-need,A survey of all the 'X is all you need',0,not_ema,
GitHub API,patient_embedding,neiljethani/patient_embedding,https://github.com/neiljethani/patient_embedding,Repository for code related to creating patient embeddings from MIMIC III Data,0,not_ema,
GitHub API,awesome-graph-explainability-papers,flyingdoog/awesome-graph-explainability-papers,https://github.com/flyingdoog/awesome-graph-explainability-papers,Papers about explainability of GNNs,0,not_ema,
GitHub API,meshroom_publications,natowi/meshroom_publications,https://github.com/natowi/meshroom_publications,Publications mentioning Meshroom,0,not_ema,
GitHub API,Histopathology-Datasets,maduc7/Histopathology-Datasets,https://github.com/maduc7/Histopathology-Datasets,Ressources of histopathology datasets,0,not_ema,
GitHub API,20fall-,zkysfls/20fall-,https://github.com/zkysfls/20fall-,,0,not_ema,
GitHub API,Aweome-Heathcare-Federated-Learning,monk1337/Aweome-Heathcare-Federated-Learning,https://github.com/monk1337/Aweome-Heathcare-Federated-Learning,A curated list of Federated Learning papers/articles and recent advancements.,0,not_ema,
GitHub API,Deeplearning-Biology-Papers,manjunath5496/Deeplearning-Biology-Papers,https://github.com/manjunath5496/Deeplearning-Biology-Papers,"""The laws of physics demand the existence of something called 'negative energy'.""― Stephen Hawking",0,not_ema,
GitHub API,bioinfo_pi_atlas,DC-Jade/bioinfo_pi_atlas,https://github.com/DC-Jade/bioinfo_pi_atlas,,0,not_ema,
GitHub API,Bison-Fly,filipematias23/Bison-Fly,https://github.com/filipematias23/Bison-Fly,Bison-Fly is the NDSU Spring Wheat UAV Pipeline developed in partnership with Drone2Phenome UAV community (D2P). In this pipeline we are presenting step by step how we have been applying UAV data on our breeding program. This is a open source R code from where anyone can use and adept for different crops. All suggestions are welcome. Help us to build this platform in partnership with Drone2Phenome community. ,0,not_ema,
GitHub API,Bioinfor_researchers_atlas,WWXkenmo/Bioinfor_researchers_atlas,https://github.com/WWXkenmo/Bioinfor_researchers_atlas,,0,not_ema,
GitHub API,LifeSciTrainingSlack,JasonJWilliamsNY/LifeSciTrainingSlack,https://github.com/JasonJWilliamsNY/LifeSciTrainingSlack,A Slack community of people who do short-format training in the life sciences,0,not_ema,
GitHub API,An-Improved-Synthetic-Minority-Over-sampling-Technique-for-Imbalanced-Data-Set-Learning,s0920832252/An-Improved-Synthetic-Minority-Over-sampling-Technique-for-Imbalanced-Data-Set-Learning,https://github.com/s0920832252/An-Improved-Synthetic-Minority-Over-sampling-Technique-for-Imbalanced-Data-Set-Learning,論文實驗程式環境建立,0,not_ema,
GitHub API,RL-DoubleDQN-PrioritizedReplay,yutongshen/RL-DoubleDQN-PrioritizedReplay,https://github.com/yutongshen/RL-DoubleDQN-PrioritizedReplay,,0,not_ema,
GitHub API,ExperienceSamplingApplication,everKalle/ExperienceSamplingApplication,https://github.com/everKalle/ExperienceSamplingApplication,,1,,
GitHub API,testing,EveraertJan/testing,https://github.com/EveraertJan/testing,testing digitalocean,0,not_ema,
GitHub API,Jedi,BYU-PCCL/Jedi,https://github.com/BYU-PCCL/Jedi,A Deep RL Framework,0,not_ema,
GitHub API,REPER-on-DQN,Hanson-Liuhx/REPER-on-DQN,https://github.com/Hanson-Liuhx/REPER-on-DQN,SI151 Optimization and Machine Learning course final project: Recent Emphasized Prioritized Experience Replay on Deep Q-Network,0,not_ema,
GitHub API,TD_UP2_EEJSI,GuillaumeVIMONT/TD_UP2_EEJSI,https://github.com/GuillaumeVIMONT/TD_UP2_EEJSI,This repo contain ressources of the course EEJSI,0,not_ema,
GitHub API,GSOC-Opencv-matting,Nerdyvedi/GSOC-Opencv-matting,https://github.com/Nerdyvedi/GSOC-Opencv-matting,Repository for implementing alpha matting,0,not_ema,
GitHub API,SignificantSampling,lynshao/SignificantSampling,https://github.com/lynshao/SignificantSampling,Technical Report and Source Codes,0,not_ema,
GitHub API,surveytool,adamfeuer/surveytool,https://github.com/adamfeuer/surveytool,Python-Django web application to run experience sampling method surveys,1,,
GitHub API,Weijia-Ren,weijia-ren/Weijia-Ren,https://github.com/weijia-ren/Weijia-Ren,Statistical research scientist,0,not_ema,
GitHub API,Qsearch_MSc_Final_project,thenatzzz/Qsearch_MSc_Final_project,https://github.com/thenatzzz/Qsearch_MSc_Final_project,,0,not_ema,
GitHub API,thesis-android-apps,fd-jian/thesis-android-apps,https://github.com/fd-jian/thesis-android-apps,Android applications of the master thesis.,0,not_ema,
GitHub API,Experience,ece1778github/Experience,https://github.com/ece1778github/Experience,,0,not_ema,
GitHub API,tesc-website,mihaiconstantin/tesc-website,https://github.com/mihaiconstantin/tesc-website,The landing page of Tilburg Experience Sampling Center (https://experiencesampling.nl),0,not_ema_framework,
GitHub API,AdaptiveESM,Kaist-ICLab/AdaptiveESM,https://github.com/Kaist-ICLab/AdaptiveESM,A proof-of-concept for an adaptive sampling method to collect emotions in the wild.,1,,
GitHub API,ExperienceSamplerClone,Zstan21/ExperienceSamplerClone,https://github.com/Zstan21/ExperienceSamplerClone,,0,duplicate,
GitHub API,ExperienceSampler,sabrinathai/ExperienceSampler,https://github.com/sabrinathai/ExperienceSampler,An open-source smartphone app designed for experience sampling developed using Cordova,1,,
GitHub API,experience-sampling,googlearchive/experience-sampling,https://github.com/googlearchive/experience-sampling,The Chrome Experience User Survey (CUES) extension.,0,not_ema,
GitHub API,retro-agents,seungjaeryanlee/retro-agents,https://github.com/seungjaeryanlee/retro-agents,Agents for OpenAI Retro Contest,0,not_ema,
GitHub API,RL-Pseudocode,LinxiFan/RL-Pseudocode,https://github.com/LinxiFan/RL-Pseudocode,,0,not_ema,
GitHub API,TRPO,ssw5075839/TRPO,https://github.com/ssw5075839/TRPO,,0,not_ema,
GitHub API,memoire,lns/memoire,https://github.com/lns/memoire,,0,not_ema,
GitHub API,ExperienceSampler-Test,adamsmythe/ExperienceSampler-Test,https://github.com/adamsmythe/ExperienceSampler-Test,,1,,
GitHub API,Shiny-Resume-app,shashu1993/Shiny-Resume-app,https://github.com/shashu1993/Shiny-Resume-app,An interactive app made on R Shiny which displays all my projects and my resume,0,not_ema,
GitHub API,DRL,Kyushik/DRL,https://github.com/Kyushik/DRL,Repository for codes of 'Deep Reinforcement Learning',0,not_ema,
GitHub API,Mobile-Experience-Sampling-Master,forzaz/Mobile-Experience-Sampling-Master,https://github.com/forzaz/Mobile-Experience-Sampling-Master,SampleU - An Open Source Experience Sampling and Ecological Momentary Intervention App for Android and iOS,1,,
GitHub API,Survey-App-Android,ZachStanik21/Survey-App-Android,https://github.com/ZachStanik21/Survey-App-Android,Android version of a web-based survey app developed for the Yale School of Public Health,1,,
GitHub API,CRBMSound,simondemeule/CRBMSound,https://github.com/simondemeule/CRBMSound,Experimental machine learning algorithms for sound synthesis,0,not_ema,
GitHub API,-Review-Stabilising-Experience-Replay-for-Deep-Multi-Agent-Reinforcement-Learning,170928/-Review-Stabilising-Experience-Replay-for-Deep-Multi-Agent-Reinforcement-Learning,https://github.com/170928/-Review-Stabilising-Experience-Replay-for-Deep-Multi-Agent-Reinforcement-Learning,[Review],0,not_ema,
GitHub API,gin,shakedzy/gin,https://github.com/shakedzy/gin,Models library for training one's computer,0,not_ema,
GitHub API,chdss2019_content,cskemp/chdss2019_content,https://github.com/cskemp/chdss2019_content,Content for the 2019 Complex Human Data Summer School,0,not_ema,
GitHub API,alfred-messenger,hgueguen/alfred-messenger,https://github.com/hgueguen/alfred-messenger,Here is hosted Alfred the flow tester,0,not_ema,
GitHub API,DQN-pong,namm2008/DQN-pong,https://github.com/namm2008/DQN-pong,Using Deep Q Learning to solve the classical Atari Game - Pong.,0,not_ema,
GitHub API,deep_rl_atari,vmtang11/deep_rl_atari,https://github.com/vmtang11/deep_rl_atari,Deep Q Learning to achieve human-level performance on the Atari 2600 games,0,not_ema,
GitHub API,pathtracer,Toctave/pathtracer,https://github.com/Toctave/pathtracer,A minimal pathtracer written in C,0,not_ema,
GitHub API,DialogPolicy,iTharindu/DialogPolicy,https://github.com/iTharindu/DialogPolicy,Dialog policy optimization for task-oriented conversational agents in low resource setting using Reinforcement learning. The methodology is based on a novel probability based Self-play technique and a novel Reward based sampling technique that prioritizes failed dialogues over successful ones,0,not_ema,
GitHub API,distributive-prioritised-hindsight-experience-replay,ojasjoshi/distributive-prioritised-hindsight-experience-replay,https://github.com/ojasjoshi/distributive-prioritised-hindsight-experience-replay,building.....,0,not_ema,
GitHub API,transfer-policy-search,AndreaTirinzoni/transfer-policy-search,https://github.com/AndreaTirinzoni/transfer-policy-search,"Code for the paper ""Transfer of Samples in Policy Search via Multiple Importance Sampling"" (ICML 2019).",0,not_ema,
GitHub API,reinforcement-learning-notes,amal-sunny/reinforcement-learning-notes,https://github.com/amal-sunny/reinforcement-learning-notes,,0,not_ema,
GitHub API,dissertation,jrosen48/dissertation,https://github.com/jrosen48/dissertation,Joshua Rosenberg's Dissertation for the EPET Ph.D. program at MSU,0,not_ema,
GitHub API,open-sustainable-technology,protontypes/open-sustainable-technology,https://github.com/protontypes/open-sustainable-technology,"A curated list of open technology projects to sustain a stable climate, energy supply, and natural resources. ",0,not_ema,
GitHub API,IROS2021PaperList,dectrfov/IROS2021PaperList,https://github.com/dectrfov/IROS2021PaperList,IROS 2021 paper list,0,not_ema,
GitHub API,IROS2020-paper-list,PaoPaoRobot/IROS2020-paper-list,https://github.com/PaoPaoRobot/IROS2020-paper-list,IROS2020 paperlist by paopaorobot,0,not_ema,
GitHub API,awesome-IROS2020-paper-list,qxiaofan/awesome-IROS2020-paper-list,https://github.com/qxiaofan/awesome-IROS2020-paper-list,汇总了IROS论文集,0,not_ema,
GitHub API,aph_ema_handbook,jruwaard/aph_ema_handbook,https://github.com/jruwaard/aph_ema_handbook,EMA in Mental Health Research,0,not_ema_framework,
GitHub API,About,bjaso6/About,https://github.com/bjaso6/About,,0,not_ema,
GitHub API,Models-for-Intensively-Collected-Mobile-Data,adamzhang822/Models-for-Intensively-Collected-Mobile-Data,https://github.com/adamzhang822/Models-for-Intensively-Collected-Mobile-Data,Computation algorithms and statistical models for mobile health data,0,not_ema,
GitHub API,vwm,daskalov/vwm,https://github.com/daskalov/vwm,,0,not_ema,
GitHub API,CA400-Final-Year-Project,pedrocanes/CA400-Final-Year-Project,https://github.com/pedrocanes/CA400-Final-Year-Project,CA400 Final Year Project: Daisy Voice Assistant,0,not_ema,
GitHub API,sleep_puberty_affect_associations,jackie-schwartz/sleep_puberty_affect_associations,https://github.com/jackie-schwartz/sleep_puberty_affect_associations,,0,not_ema,
GitHub API,surveyapp,wdwdz/surveyapp,https://github.com/wdwdz/surveyapp,,0,not_ema,
GitHub API,Coremelysis,Galdineris/Coremelysis,https://github.com/Galdineris/Coremelysis,Coremelysis is an app for experience sampling that uses machine learning for sentiment analysis.,1,,
GitHub API,esmpack,wviechtb/esmpack,https://github.com/wviechtb/esmpack,R package to facilitate the preparation and management of ESM/EMA data,0,not_ema_framework,
